Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3
9162,1093.906,13.58962741,10431.07831,8.677234869,49.149,193,1895.507205,1.198264205,86.54996012,955.264536,47.16,1.25999999
9163,1093.927,13.32200791,10448.79784,8.473862177,48.636936,193,1895.507205,1.198264205,86.74046892,955.3428696,47.17,1.25999999
9164,1093.976,13.32200791,10448.79784,8.473862177,48.636936,193,1895.507205,1.198264205,86.74046892,955.3428696,47.17,1.25999999
9165,1094,13.32200791,10448.79784,8.473862177,48.636936,193,1895.507205,1.198264205,86.74046892,955.3428696,47.17,1.25999999
9166,1094.08,13.32200791,10404.46455,8.799258485,48.908208,193.82,1895.507205,1.198264205,86.75407669,955.4212032,47.17,1.25999999
9167,1094.18,13.32200791,10404.46455,8.799258485,48.908208,193.82,1895.507205,1.198264205,86.75407669,955.4212032,47.17,1.25999999
9168,1094.384,13.49890893,10392.9503,9.151771151,49.05756,193.39,1895.507205,1.198264205,86.84479516,955.5781752,47.18,1.25999999
9169,1094.461,13.49890893,10392.9503,9.151771151,49.05756,193.39,1895.507205,1.198264205,86.84479516,955.5781752,47.18,1.25999999
9170,1094.537,13.46715747,10410.18719,8.961956638,49.002696,193.82,1895.507205,1.198264205,86.84479516,955.6565088,47.18,1.25999999
9171,1094.598,13.46715747,10410.18719,8.961956638,49.002696,193.82,1895.507205,1.198264205,86.84479516,955.6565088,47.18,1.25999999
9172,1094.665,13.46715747,10410.18719,8.961956638,49.002696,193.82,1895.507205,1.198264205,86.84479516,955.6565088,47.18,1.25999999
9173,1094.689,13.52158855,10396.60452,9.246678408,49.368456,193.36,1895.507205,1.198264205,86.74500484,955.7351472,47.18,1.25999999
9174,1094.842,13.54426817,10386.67607,8.460303998,49.487328,193.77,1895.507205,1.198264205,86.75861261,955.8134808,47.19,1.25999999
9175,1095,13.20860981,10420.0467,8.351838562,49.411128,193,1895.507205,1.198264205,86.88108255,955.8918144,47.19,1.25999999
9176,1095.146,13.12696319,10405.08507,8.243373126,49.700688,193.77,1895.507205,1.198264205,86.95365733,955.9704528,47.19,1.25999999
9177,1095.217,13.12696319,10405.08507,8.243373126,49.700688,193.77,1895.507205,1.198264205,86.95365733,955.9704528,47.19,1.25999999
9178,1095.29,13.12696319,10405.08507,8.243373126,49.700688,193.77,1895.507205,1.198264205,86.95365733,955.9704528,47.19,1.25999999
9179,1095.357,13.15871465,10371.36971,8.717909408,50.569368,193.18,1895.507205,1.198264205,87.07612727,956.0487864,47.2,1.25999999
9180,1095.5,13.21314574,10375.64446,8.284047664,50.621184,193,1895.507205,1.198264205,87.09880689,956.1274248,47.2,1.25999999
9181,1095.646,13.12696319,10380.3329,8.677234869,50.953416,193.38,1895.507205,1.198264205,87.04891173,956.2057584,47.2,1.25999999
9182,1095.756,13.31747198,10343.65279,8.948398459,51.794664,193.38,1895.507205,1.198264205,86.9672651,956.284092,47.2,1.25999999
9183,1095.79,13.31747198,10343.65279,8.948398459,51.794664,193.38,1895.507205,1.198264205,86.9672651,956.284092,47.2,1.25999999
9184,1095.86,13.31747198,10343.65279,8.948398459,51.794664,193.38,1895.507205,1.198264205,86.9672651,956.284092,47.2,1.25999999
9185,1095.927,13.05438841,10340.4812,9.17888751,51.276504,193.73,1895.507205,1.198264205,87.01716026,956.3627304,47.21,1.25999999
9186,1096.076,13.1859302,10358.68336,9.016189356,50.828448,193.52,1895.507205,1.198264205,87.05798357,956.441064,47.21,1.25999999
9187,1096.213,13.1677865,10382.81501,8.487420357,50.989992,193.45,1895.507205,1.198264205,87.08519912,956.5193976,47.21,1.25999999
9188,1096.219,13.1677865,10382.81501,8.487420357,50.989992,193.45,1895.507205,1.198264205,87.08519912,956.5193976,47.21,1.25999999
9189,1096.286,13.1677865,10382.81501,8.487420357,50.989992,193.45,1895.507205,1.198264205,87.08519912,956.5193976,47.21,1.25999999
9190,1096.356,13.1677865,10382.81501,8.487420357,50.989992,193.45,1895.507205,1.198264205,87.08519912,956.5193976,47.21,1.25999999
9191,1096.366,13.11335542,10381.84974,8.555211254,50.15484,193.45,1895.507205,1.198264205,87.14416612,956.598036,47.22,1.25999999
9192,1096.427,13.11335542,10381.84974,8.555211254,50.15484,193.45,1895.507205,1.198264205,87.14416612,956.598036,47.22,1.25999999
9193,1096.494,13.11335542,10381.84974,8.555211254,50.15484,193.45,1895.507205,1.198264205,87.14416612,956.598036,47.22,1.25999999
9194,1096.518,13.15871465,10357.85599,8.40607128,49.566576,193.82,1895.507205,1.198264205,87.16230982,956.6763696,47.22,1.25999999
9195,1096.564,13.15871465,10357.85599,8.40607128,49.566576,193.82,1895.507205,1.198264205,87.16230982,956.6763696,47.22,1.25999999
9196,1096.67,13.05892433,10337.5854,8.623002151,49.81956,193.27,1895.507205,1.198264205,87.11695058,956.755008,47.22,1.25999999
9197,1096.771,13.05892433,10337.5854,8.623002151,49.81956,193.27,1895.507205,1.198264205,87.11695058,956.755008,47.22,1.25999999
9198,1096.823,13.32654383,10376.05815,8.867049382,49.66716,193.82,1895.507205,1.198264205,87.08519912,956.8333416,47.23,1.25999999
9199,1096.838,13.32654383,10376.05815,8.867049382,49.66716,193.82,1895.507205,1.198264205,87.08519912,956.8333416,47.23,1.25999999
9200,1096.908,13.32654383,10376.05815,8.867049382,49.66716,193.82,1895.507205,1.198264205,87.08519912,956.8333416,47.23,1.25999999
9201,1097,13.38551084,10354.75335,8.433187639,49.173384,193.43,1895.507205,1.198264205,86.91736994,956.9116752,47.23,1.25999999
9202,1097.106,13.38551084,10354.75335,8.433187639,49.173384,193.43,1895.507205,1.198264205,86.91736994,956.9116752,47.23,1.25999999
9203,1097.128,13.52158855,10356.47703,9.124654792,48.11268,193.78,1895.507205,1.198264205,86.85840293,956.9903136,47.23,1.25999999
9204,1097.176,13.52158855,10356.47703,9.124654792,48.11268,193.78,1895.507205,1.198264205,86.85840293,956.9903136,47.23,1.25999999
9205,1097.243,13.52158855,10356.47703,9.124654792,48.11268,193.78,1895.507205,1.198264205,86.85840293,956.9903136,47.23,1.25999999
9206,1097.28,13.64859441,10369.64602,9.368702023,48.639984,193.36,1895.507205,1.198264205,86.63160675,957.0686472,47.23,1.25999999
9207,1097.314,13.64859441,10369.64602,9.368702023,48.639984,193.36,1895.507205,1.198264205,86.63160675,957.0686472,47.23,1.25999999
9208,1097.378,13.64859441,10369.64602,9.368702023,48.639984,193.36,1895.507205,1.198264205,86.63160675,957.0686472,47.23,1.25999999
9209,1097.432,13.57148371,10380.81553,9.151771151,48.731424,193.57,1895.507205,1.198264205,86.49552904,957.1469808,47.24,1.25999999
9210,1097.445,13.57148371,10380.81553,9.151771151,48.731424,193.57,1895.507205,1.198264205,86.49552904,957.1469808,47.24,1.25999999
9211,1097.512,13.57148371,10380.81553,9.151771151,48.731424,193.57,1895.507205,1.198264205,86.49552904,957.1469808,47.24,1.25999999
9212,1097.585,13.76652843,10429.35462,8.799258485,48.246792,193.45,1895.507205,1.198264205,86.60892713,957.2256192,47.24,1.25999999
9213,1097.71,13.76652843,10429.35462,8.799258485,48.246792,193.45,1895.507205,1.198264205,86.60892713,957.2256192,47.24,1.25999999
9214,1097.737,13.3582953,10461.75998,8.66367669,48.152304,193.87,1895.507205,1.198264205,86.7177893,957.3039528,47.24,1.25999999
9215,1097.85,13.3582953,10461.75998,8.66367669,48.152304,193.87,1895.507205,1.198264205,86.7177893,957.3039528,47.24,1.25999999
9216,1097.89,13.11335542,10447.83257,8.772142126,48.655224,193.36,1895.507205,1.198264205,86.99901657,957.3825912,47.25,1.25999999
9217,1097.92,13.11335542,10447.83257,8.772142126,48.655224,193.36,1895.507205,1.198264205,86.99901657,957.3825912,47.25,1.25999999
9218,1097.993,13.11335542,10447.83257,8.772142126,48.655224,193.36,1895.507205,1.198264205,86.99901657,957.3825912,47.25,1.25999999
9219,1097.999,13.11335542,10447.83257,8.772142126,48.655224,193.36,1895.507205,1.198264205,86.99901657,957.3825912,47.25,1.25999999
9220,1098.042,12.85027184,10428.87199,8.189140408,49.853088,194,1895.507205,1.198264205,87.19859721,957.4609248,47.25,1.25999999
9221,1098.063,12.85027184,10428.87199,8.189140408,49.853088,194,1895.507205,1.198264205,87.19859721,957.4609248,47.25,1.25999999
9222,1098.194,12.38760762,10371.7834,8.65011851,49.679352,194,1895.507205,1.198264205,87.5025041,957.5392584,47.25,1.25999999
9223,1098.204,12.38760762,10371.7834,8.65011851,49.679352,194,1895.507205,1.198264205,87.5025041,957.5392584,47.25,1.25999999
9224,1098.274,12.38760762,10371.7834,8.65011851,49.679352,194,1895.507205,1.198264205,87.5025041,957.5392584,47.25,1.25999999
9225,1098.344,12.38760762,10371.7834,8.65011851,49.679352,194,1895.507205,1.198264205,87.5025041,957.5392584,47.25,1.25999999
9226,1098.499,11.14476453,10297.80265,8.812816664,51.499008,193.67,1895.507205,1.198264205,88.93585599,957.6962304,47.26,1.25999999
9227,1098.566,11.14476453,10297.80265,8.812816664,51.499008,193.67,1895.507205,1.198264205,88.93585599,957.6962304,47.26,1.25999999
9228,1098.636,11.14476453,10297.80265,8.812816664,51.499008,193.67,1895.507205,1.198264205,88.93585599,957.6962304,47.26,1.25999999
9229,1098.777,11.67093168,10222.23611,8.690793049,52.315872,193.67,1895.507205,1.198264205,88.76349089,957.7748688,47.26,1.25999999
9230,1098.804,12.22431437,10201.27605,8.514536716,51.962304,193.57,1895.507205,1.198264205,88.12392564,957.8532024,47.27,1.25999999
9231,1098.847,12.22431437,10201.27605,8.514536716,51.962304,193.57,1895.507205,1.198264205,88.12392564,957.8532024,47.27,1.25999999
9232,1098.917,12.22431437,10201.27605,8.514536716,51.962304,193.57,1895.507205,1.198264205,88.12392564,957.8532024,47.27,1.25999999
9233,1098.984,12.81398445,10236.7151,8.487420357,50.359056,193,1895.507205,1.198264205,87.62043811,957.931536,47.27,1.25999999
9234,1099.054,12.81398445,10236.7151,8.487420357,50.359056,193,1895.507205,1.198264205,87.62043811,957.931536,47.27,1.25999999
9235,1099.566,12.94099032,10335.58592,8.40607128,48.81372,193.7,1895.507205,1.198264205,87.27570791,958.24548,47.28,1.25999999
9236,1099.718,12.80491261,10341.03278,8.365396741,49.091088,193.68,1895.507205,1.198264205,87.24395645,958.3241184,47.28,1.25999999
9237,1099.734,12.80491261,10341.03278,8.365396741,49.091088,193.68,1895.507205,1.198264205,87.24395645,958.3241184,47.28,1.25999999
9238,1099.95,13.01810102,10336.68908,9.19244569,49.36236,193.64,1895.507205,1.198264205,87.2348846,958.402452,47.29,1.25999999
9239,1100.017,13.01810102,10336.68908,9.19244569,49.36236,193.64,1895.507205,1.198264205,87.2348846,958.402452,47.29,1.25999999
9240,1100.084,12.88655923,10363.92337,8.623002151,49.46904,193.05,1895.507205,1.198264205,87.28024384,958.4807856,47.29,1.25999999
9241,1100.151,12.88655923,10363.92337,8.623002151,49.46904,193.05,1895.507205,1.198264205,87.28024384,958.4807856,47.29,1.25999999
9242,1100.176,12.74140967,10343.03226,8.975514818,49.127664,193.35,1895.507205,1.198264205,87.36642639,958.559424,47.29,1.25999999
9243,1100.221,12.74140967,10343.03226,8.975514818,49.127664,193.35,1895.507205,1.198264205,87.36642639,958.559424,47.29,1.25999999
9244,1100.328,12.83212815,10374.47235,8.772142126,49.383696,193.05,1895.507205,1.198264205,87.36189046,958.6377576,47.3,1.25999999
9245,1100.358,12.83212815,10374.47235,8.772142126,49.383696,193.05,1895.507205,1.198264205,87.36189046,958.6377576,47.3,1.25999999
9246,1100.432,12.83212815,10374.47235,8.772142126,49.383696,193.05,1895.507205,1.198264205,87.36189046,958.6377576,47.3,1.25999999
9247,1100.499,12.87748738,10351.09912,8.216256767,49.9872,193.64,1895.507205,1.198264205,87.36642639,958.716396,47.3,1.25999999
9248,1100.706,12.92284662,10349.72017,8.026442254,49.859184,193.59,1895.507205,1.198264205,87.330139,958.7947296,47.3,1.25999999
9249,1100.773,12.92284662,10349.72017,8.026442254,49.859184,193.59,1895.507205,1.198264205,87.330139,958.7947296,47.3,1.25999999
9250,1100.785,12.87295146,10358.8902,8.541653074,49.554384,193.5,1895.507205,1.198264205,87.34374677,958.8730632,47.31,1.25999999
9251,1100.843,12.87295146,10358.8902,8.541653074,49.554384,193.5,1895.507205,1.198264205,87.34374677,958.8730632,47.31,1.25999999
9252,1100.913,12.87295146,10358.8902,8.541653074,49.554384,193.5,1895.507205,1.198264205,87.34374677,958.8730632,47.31,1.25999999
9253,1100.938,12.89563108,10326.41589,8.66367669,49.40808,193.55,1895.507205,1.198264205,87.35735454,958.9517016,47.31,1.25999999
9254,1100.98,12.89563108,10326.41589,8.66367669,49.40808,193.55,1895.507205,1.198264205,87.35735454,958.9517016,47.31,1.25999999
9255,1100.999,12.89563108,10326.41589,8.66367669,49.40808,193.55,1895.507205,1.198264205,87.35735454,958.9517016,47.31,1.25999999
9256,1101.047,12.89563108,10326.41589,8.66367669,49.40808,193.55,1895.507205,1.198264205,87.35735454,958.9517016,47.31,1.25999999
9257,1101.09,12.92284662,10354.33966,8.799258485,49.80432,193.18,1895.507205,1.198264205,87.389106,959.0300352,47.31,1.25999999
9258,1101.12,12.92284662,10354.33966,8.799258485,49.80432,193.18,1895.507205,1.198264205,87.389106,959.0300352,47.31,1.25999999
9259,1101.188,12.92284662,10354.33966,8.799258485,49.80432,193.18,1895.507205,1.198264205,87.389106,959.0300352,47.31,1.25999999
9260,1101.255,12.80944853,10334.75855,8.623002151,49.755552,193.73,1895.507205,1.198264205,87.4072497,959.1086736,47.31,1.25999999
9261,1101.462,12.59626011,10349.92702,8.460303998,49.36236,193.39,1895.507205,1.198264205,87.47075263,959.1870072,47.32,1.25999999
9262,1101.529,12.59626011,10349.92702,8.460303998,49.36236,193.39,1895.507205,1.198264205,87.47075263,959.1870072,47.32,1.25999999
9263,1101.669,12.60533196,10337.79224,9.070422074,49.456848,193.73,1895.507205,1.198264205,87.53879149,959.2656456,47.32,1.25999999
9264,1101.745,12.76408929,10315.17744,9.314469305,49.654968,193.45,1895.507205,1.198264205,87.47982448,959.3439792,47.32,1.25999999
9265,1101.812,12.76408929,10315.17744,9.314469305,49.654968,193.45,1895.507205,1.198264205,87.47982448,959.3439792,47.32,1.25999999
9266,1101.852,12.58265234,10350.68544,8.094233152,49.523904,193.64,1895.507205,1.198264205,87.49796817,959.4226176,47.33,1.25999999
9267,1101.882,12.58265234,10350.68544,8.094233152,49.523904,193.64,1895.507205,1.198264205,87.49796817,959.4226176,47.33,1.25999999
9268,1101.95,12.58265234,10350.68544,8.094233152,49.523904,193.64,1895.507205,1.198264205,87.49796817,959.4226176,47.33,1.25999999
9269,1102.001,12.58265234,10350.68544,8.094233152,49.523904,193.64,1895.507205,1.198264205,87.49796817,959.4226176,47.33,1.25999999
9270,1102.02,12.65522712,10345.16963,8.284047664,49.322736,193.64,1895.507205,1.198264205,87.55239926,959.5009512,47.33,1.25999999
9271,1102.087,12.65522712,10345.16963,8.284047664,49.322736,193.64,1895.507205,1.198264205,87.55239926,959.5009512,47.33,1.25999999
9272,1102.227,12.7278019,10343.51489,8.270489485,49.715928,193.5,1895.507205,1.198264205,87.52971964,959.5792848,47.33,1.25999999
9273,1102.291,12.7278019,10343.51489,8.270489485,49.715928,193.5,1895.507205,1.198264205,87.52971964,959.5792848,47.33,1.25999999
9274,1102.309,12.60533196,10357.23546,8.175582228,49.603152,193.52,1895.507205,1.198264205,87.47528855,959.6579232,47.34,1.25999999
9275,1102.364,12.60533196,10357.23546,8.175582228,49.603152,193.52,1895.507205,1.198264205,87.47528855,959.6579232,47.34,1.25999999
9276,1102.434,12.60533196,10357.23546,8.175582228,49.603152,193.52,1895.507205,1.198264205,87.47528855,959.6579232,47.34,1.25999999
9277,1102.462,12.79584076,10337.5854,8.202698587,48.960024,194,1895.507205,1.198264205,87.45714486,959.7362568,47.34,1.25999999
9278,1102.568,12.79584076,10337.5854,8.202698587,48.960024,194,1895.507205,1.198264205,87.45714486,959.7362568,47.34,1.25999999
9279,1102.614,12.79130483,10374.19656,8.270489485,49.40808,193.64,1895.507205,1.198264205,87.46621671,959.8148952,47.34,1.25999999
9280,1102.705,12.79130483,10374.19656,8.270489485,49.40808,193.64,1895.507205,1.198264205,87.46621671,959.8148952,47.34,1.25999999
9281,1102.766,12.69605044,10345.79016,8.894165741,49.557432,193.18,1895.507205,1.198264205,87.42992932,959.8932288,47.35,1.25999999
9282,1102.776,12.69605044,10345.79016,8.894165741,49.557432,193.18,1895.507205,1.198264205,87.42992932,959.8932288,47.35,1.25999999
9283,1102.84,12.69605044,10345.79016,8.894165741,49.557432,193.18,1895.507205,1.198264205,87.42992932,959.8932288,47.35,1.25999999
9284,1102.919,12.65522712,10354.75335,8.609443972,48.975264,193.65,1895.507205,1.198264205,87.52518372,959.9718672,47.35,1.25999999
9285,1103.047,12.65522712,10354.75335,8.609443972,48.975264,193.65,1895.507205,1.198264205,87.52518372,959.9718672,47.35,1.25999999
9286,1103.117,12.78223299,10340.75699,8.541653074,49.39284,193,1895.507205,1.198264205,87.39364193,960.0502008,47.35,1.25999999
9287,1103.224,12.81398445,10342.68752,8.419629459,49.990248,193.36,1895.507205,1.198264205,87.36642639,960.1288392,47.35,1.25999999
9288,1103.324,12.81398445,10342.68752,8.419629459,49.990248,193.36,1895.507205,1.198264205,87.36642639,960.1288392,47.35,1.25999999
9289,1103.4,12.80491261,10393.91557,8.555211254,49.658016,194,1895.507205,1.198264205,87.45260894,960.2071728,47.36,1.25999999
9290,1103.528,12.76408929,10402.05138,7.809511382,49.962816,194,1895.507205,1.198264205,87.4072497,960.2855064,47.36,1.25999999
9291,1103.541,12.76408929,10402.05138,7.809511382,49.962816,194,1895.507205,1.198264205,87.4072497,960.2855064,47.36,1.25999999
9292,1103.611,12.76408929,10402.05138,7.809511382,49.962816,194,1895.507205,1.198264205,87.4072497,960.2855064,47.36,1.25999999
9293,1103.681,12.66883489,10429.42357,8.867049382,50.014632,193.5,1895.507205,1.198264205,87.45714486,960.3641448,47.36,1.25999999
9294,1103.745,12.66883489,10429.42357,8.867049382,50.014632,193.5,1895.507205,1.198264205,87.45714486,960.3641448,47.36,1.25999999
9295,1103.815,12.66883489,10429.42357,8.867049382,50.014632,193.5,1895.507205,1.198264205,87.45714486,960.3641448,47.36,1.25999999
9296,1103.833,13.04985248,10393.15714,8.989072997,49.310544,193.59,1895.507205,1.198264205,87.46621671,960.4424784,47.37,1.25999999
9297,1103.885,13.04985248,10393.15714,8.989072997,49.310544,193.59,1895.507205,1.198264205,87.46621671,960.4424784,47.37,1.25999999
9298,1103.955,13.04985248,10393.15714,8.989072997,49.310544,193.59,1895.507205,1.198264205,87.46621671,960.4424784,47.37,1.25999999
9299,1103.986,12.48739795,10387.1587,9.19244569,49.914048,193.77,1895.507205,1.198264205,87.44353709,960.5211168,47.37,1.25999999
9300,1104.001,12.48739795,10387.1587,9.19244569,49.914048,193.77,1895.507205,1.198264205,87.44353709,960.5211168,47.37,1.25999999
9301,1104.028,12.48739795,10387.1587,9.19244569,49.914048,193.77,1895.507205,1.198264205,87.44353709,960.5211168,47.37,1.25999999
9302,1104.138,13.13603504,10365.09548,9.138212972,51.581304,193.57,1895.507205,1.198264205,87.39364193,960.5994504,47.37,1.25999999
9303,1104.172,13.13603504,10365.09548,9.138212972,51.581304,193.57,1895.507205,1.198264205,87.39364193,960.5994504,47.37,1.25999999
9304,1104.242,13.13603504,10365.09548,9.138212972,51.581304,193.57,1895.507205,1.198264205,87.39364193,960.5994504,47.37,1.25999999
9305,1104.29,12.46925425,10399.43137,9.300911126,51.456336,193.48,1895.507205,1.198264205,87.44353709,960.6780888,47.38,1.25999999
9306,1104.385,12.46925425,10399.43137,9.300911126,51.456336,193.48,1895.507205,1.198264205,87.44353709,960.6780888,47.38,1.25999999
9307,1104.461,12.51914941,10350.82333,9.043305715,51.569112,193.52,1895.507205,1.198264205,87.54786333,960.7564224,47.38,1.25999999
9308,1104.604,12.92738255,10357.51125,8.907723921,52.483512,194,1895.507205,1.198264205,87.55693518,960.8350608,47.38,1.25999999
9309,1104.674,12.92738255,10357.51125,8.907723921,52.483512,194,1895.507205,1.198264205,87.55693518,960.8350608,47.38,1.25999999
9310,1104.745,12.92738255,10357.51125,8.907723921,52.483512,194,1895.507205,1.198264205,87.55693518,960.8350608,47.38,1.25999999
9311,1104.815,12.47379018,10392.67451,8.799258485,51.578256,193.59,1895.507205,1.198264205,87.50704002,960.9133944,47.38,1.25999999
9312,1105.001,13.05438841,10408.53245,8.677234869,51.026568,193.38,1895.507205,1.198264205,87.47982448,960.9920328,47.39,1.25999999
9313,1105.031,13.05438841,10408.53245,8.677234869,51.026568,193.38,1895.507205,1.198264205,87.47982448,960.9920328,47.39,1.25999999
9314,1105.104,12.30142507,10419.42617,8.514536716,51.258216,193,1895.507205,1.198264205,87.51611187,961.0703664,47.39,1.25999999
9315,1105.205,12.70512228,10439.97255,8.704351228,51.623976,193.43,1895.507205,1.198264205,87.57054295,961.1490048,47.39,1.25999999
9316,1105.324,12.70512228,10439.97255,8.704351228,51.623976,193.43,1895.507205,1.198264205,87.57054295,961.1490048,47.39,1.25999999
9317,1105.394,12.55997273,10395.7082,9.002631177,51.2064,193,1895.507205,1.198264205,87.55239926,961.2273384,47.4,1.25999999
9318,1105.464,12.55997273,10395.7082,9.002631177,51.2064,193,1895.507205,1.198264205,87.55239926,961.2273384,47.4,1.25999999
9319,1105.534,12.70058636,10402.60296,9.314469305,50.572416,193.38,1895.507205,1.198264205,87.55239926,961.3059768,47.4,1.25999999
9320,1105.744,12.77316114,10391.70924,9.43649292,50.904648,193.05,1895.507205,1.198264205,87.51611187,961.3843104,47.4,1.25999999
9321,1105.814,12.19256291,10413.15194,9.206003869,50.996088,194,1895.507205,1.198264205,87.61136627,961.4629488,47.41,1.25999999
9322,1105.817,12.19256291,10413.15194,9.206003869,50.996088,194,1895.507205,1.198264205,87.61136627,961.4629488,47.41,1.25999999
9323,1105.885,12.19256291,10413.15194,9.206003869,50.996088,194,1895.507205,1.198264205,87.61136627,961.4629488,47.41,1.25999999
9324,1106,12.80037668,10401.3619,8.867049382,50.316384,193.55,1895.507205,1.198264205,87.54786333,961.5412824,47.41,1.25999999
9325,1106.025,12.80037668,10401.3619,8.867049382,50.316384,193.55,1895.507205,1.198264205,87.54786333,961.5412824,47.41,1.25999999
9326,1106.098,12.80037668,10401.3619,8.867049382,50.316384,193.55,1895.507205,1.198264205,87.54786333,961.5412824,47.41,1.25999999
9327,1106.119,12.55090088,10394.94978,8.812816664,50.33772,193.5,1895.507205,1.198264205,87.59322257,961.619616,47.41,1.25999999
9328,1106.168,12.55090088,10394.94978,8.812816664,50.33772,193.5,1895.507205,1.198264205,87.59322257,961.619616,47.41,1.25999999
9329,1106.238,12.55090088,10394.94978,8.812816664,50.33772,193.5,1895.507205,1.198264205,87.59322257,961.619616,47.41,1.25999999
9330,1106.311,13.04531656,10393.22609,8.867049382,51.361848,193,1895.507205,1.198264205,87.58415072,961.6982544,47.41,1.25999999
9331,1106.381,13.04531656,10393.22609,8.867049382,51.361848,193,1895.507205,1.198264205,87.58415072,961.6982544,47.41,1.25999999
9332,1106.522,12.98181363,10334.55171,8.500978536,51.300888,193.36,1895.507205,1.198264205,87.42992932,961.776588,47.42,1.25999999
9333,1106.576,12.92738255,10377.71289,8.785700305,50.660808,193.81,1895.507205,1.198264205,87.36189046,961.8552264,47.42,1.25999999
9334,1106.592,12.92738255,10377.71289,8.785700305,50.660808,193.81,1895.507205,1.198264205,87.36189046,961.8552264,47.42,1.25999999
9335,1106.665,12.92738255,10377.71289,8.785700305,50.660808,193.81,1895.507205,1.198264205,87.36189046,961.8552264,47.42,1.25999999
9336,1106.729,13.03624471,10380.88448,8.867049382,50.880264,193,1895.507205,1.198264205,87.41178562,961.93356,47.42,1.25999999
9337,1106.735,13.03624471,10380.88448,8.867049382,50.880264,193,1895.507205,1.198264205,87.41178562,961.93356,47.42,1.25999999
9338,1106.805,13.03624471,10380.88448,8.867049382,50.880264,193,1895.507205,1.198264205,87.41178562,961.93356,47.42,1.25999999
9339,1106.875,13.03624471,10380.88448,8.867049382,50.880264,193,1895.507205,1.198264205,87.41178562,961.93356,47.42,1.25999999
9340,1106.948,12.50100572,10409.01509,9.070422074,51.078384,193.52,1895.507205,1.198264205,87.52518372,962.0121984,47.43,1.25999999
9341,1107,12.50100572,10409.01509,9.070422074,51.078384,193.52,1895.507205,1.198264205,87.52518372,962.0121984,47.43,1.25999999
9342,1107.034,12.72326598,10361.99284,9.17888751,51.261264,193.45,1895.507205,1.198264205,87.55693518,962.090532,47.43,1.25999999
9343,1107.098,12.72326598,10361.99284,9.17888751,51.261264,193.45,1895.507205,1.198264205,87.55693518,962.090532,47.43,1.25999999
9344,1107.186,12.44657463,10374.95498,9.477167459,50.983896,193.52,1895.507205,1.198264205,87.61136627,962.1691704,47.43,1.25999999
9345,1107.238,12.44657463,10374.95498,9.477167459,50.983896,193.52,1895.507205,1.198264205,87.61136627,962.1691704,47.43,1.25999999
9346,1107.311,12.44657463,10374.95498,9.477167459,50.983896,193.52,1895.507205,1.198264205,87.61136627,962.1691704,47.43,1.25999999
9347,1107.338,13.10881949,10382.33237,9.368702023,51.032664,193.55,1895.507205,1.198264205,87.59322257,962.247504,47.44,1.25999999
9348,1107.448,13.10881949,10382.33237,9.368702023,51.032664,193.55,1895.507205,1.198264205,87.59322257,962.247504,47.44,1.25999999
9349,1107.491,12.21524252,10391.84714,9.056863895,50.554128,193.23,1895.507205,1.198264205,87.80641098,962.3261424,47.44,1.25999999
9350,1107.515,12.21524252,10391.84714,9.056863895,50.554128,193.23,1895.507205,1.198264205,87.80641098,962.3261424,47.44,1.25999999
9351,1107.655,12.44657463,10375.8513,8.677234869,49.843944,193.59,1895.507205,1.198264205,87.78826729,962.404476,47.44,1.25999999
9352,1107.793,12.44657463,10375.8513,8.677234869,49.843944,193.59,1895.507205,1.198264205,87.78826729,962.404476,47.44,1.25
9353,1107.933,12.49193387,10325.93326,8.785700305,49.685448,193.59,1895.507205,1.198264205,87.81094691,962.4831144,47.44,1.25
9354,1107.948,12.6325475,10390.95082,8.636560331,49.383696,193.64,1895.507205,1.198264205,87.74290805,962.561448,47.45,1.25
9355,1108,12.6325475,10390.95082,8.636560331,49.383696,193.64,1895.507205,1.198264205,87.74290805,962.561448,47.45,1.25
9356,1108.1,12.96366993,10412.87615,8.948398459,51.611784,193.5,1895.507205,1.198264205,87.51611187,962.6400864,47.45,1.25
9357,1108.149,12.96366993,10412.87615,8.948398459,51.611784,193.5,1895.507205,1.198264205,87.51611187,962.6400864,47.45,1.25
9358,1108.219,12.96366993,10412.87615,8.948398459,51.611784,193.5,1895.507205,1.198264205,87.51611187,962.6400864,47.45,1.25
9359,1108.289,12.68244267,10429.63041,9.138212972,52.102512,193.23,1895.507205,1.198264205,87.28024384,962.71842,47.45,1.25
9360,1108.359,12.68244267,10429.63041,9.138212972,52.102512,193.23,1895.507205,1.198264205,87.28024384,962.71842,47.45,1.25
9361,1108.427,12.56450865,10501.40483,9.002631177,50.087784,193.41,1895.507205,1.198264205,87.51611187,962.8080312,47.46,1.25
9362,1108.497,12.56450865,10501.40483,9.002631177,50.087784,193.41,1895.507205,1.198264205,87.51611187,962.8439976,47.46,1.25
9363,1108.57,12.71873005,10488.37374,9.097538433,50.462688,193.45,1895.507205,1.198264205,87.58868665,962.875392,47.46,1.25999999
